Date,ASII.JK,BBCA.JK,BBRI.JK,BMRI.JK,EXCL.JK,ICBP.JK,INDF.JK,KLBF.JK,TLKM.JK,UNVR.JK
2022-12-20,4050.833251953125,7514.26513671875,3631.2568359375,3720.966552734375,1829.60498046875,9701.5576171875,6224.32080078125,1974.338623046875,3118.582763671875,4122.54296875
2022-12-21,4050.833251953125,7601.89453125,3616.4658203125,3702.454345703125,1803.4676513671875,9630.9140625,6157.39306640625,1974.338623046875,3177.265625,4131.18603515625
2022-12-22,4104.1328125,7514.26513671875,3668.234619140625,3683.942138671875,1829.60498046875,9536.724609375,6068.1552734375,1936.732177734375,3143.73291015625,4183.04150390625
2022-12-23,4033.066162109375,7448.54248046875,3609.06982421875,3674.68603515625,1812.18017578125,9442.53515625,6090.4638671875,1917.928955078125,3168.882568359375,4165.75634765625
2022-12-26,4015.299072265625,7514.26513671875,3646.04833984375,3720.966552734375,1812.18017578125,9560.2724609375,6135.0830078125,1946.1337890625,3143.73291015625,4105.25830078125
2022-12-27,4033.066162109375,7536.17236328125,3601.674072265625,3683.942138671875,1855.7423095703125,9489.6298828125,6068.1552734375,1908.5272216796875,3194.032470703125,4157.1142578125
2022-12-28,3997.531982421875,7579.98779296875,3564.69580078125,3693.1982421875,1873.1668701171875,9583.8203125,6001.2265625,1908.5272216796875,3126.96630859375,4122.54296875
2022-12-29,4015.299072265625,7514.26513671875,3601.674072265625,3693.1982421875,1864.45458984375,9583.8203125,6068.1552734375,1964.9368896484375,3168.882568359375,4113.900390625
2022-12-30,4050.833251953125,7492.35791015625,3653.443115234375,3674.68603515625,1864.45458984375,9418.9873046875,6001.2265625,1964.9368896484375,3143.73291015625,4062.045166015625
2023-01-02,4050.833251953125,7492.35791015625,3601.674072265625,3656.173828125,1890.591796875,9560.2724609375,6045.845703125,1936.732177734375,3185.649169921875,3992.904052734375
2023-01-03,4015.299072265625,7492.35791015625,3586.8828125,3683.942138671875,2047.4151611328125,9583.8203125,6023.5361328125,1993.141845703125,3235.948974609375,3975.6181640625
2023-01-04,4033.066162109375,7317.09814453125,3527.718017578125,3711.710693359375,2038.7027587890625,9513.177734375,6112.7734375,1964.9368896484375,3202.41552734375,4010.188720703125
2023-01-05,3819.8642578125,7229.4677734375,3431.573974609375,3637.6611328125,1995.140380859375,9630.9140625,6112.7734375,1946.1337890625,3160.499267578125,4087.973388671875
2023-01-06,3873.164794921875,7273.28271484375,3416.782958984375,3628.405517578125,1969.0035400390625,9583.8203125,6202.01123046875,1927.33056640625,3110.199462890625,4113.900390625
2023-01-09,3802.09716796875,7404.72705078125,3394.5966796875,3600.63671875,1995.140380859375,9607.3671875,6202.01123046875,1974.338623046875,3177.265625,4113.900390625
2023-01-10,3784.330322265625,7163.74609375,3317.463623046875,3434.0263671875,2003.8529052734375,9607.3671875,5956.60791015625,1927.33056640625,3210.799072265625,4053.40185546875
2023-01-11,3713.263427734375,7119.9306640625,3280.0205078125,3313.69677734375,2021.2779541015625,9913.484375,5956.60791015625,1917.928955078125,3244.33203125,4062.045166015625
2023-01-12,3802.09716796875,7163.74609375,3369.884033203125,3406.258056640625,1995.140380859375,9842.841796875,5911.9892578125,1899.1258544921875,3235.948974609375,4113.900390625
2023-01-13,3873.164794921875,7054.2080078125,3354.90673828125,3397.001953125,1977.7158203125,9842.841796875,5978.91748046875,1927.33056640625,3168.882568359375,4139.8291015625
2023-01-16,3979.765380859375,7141.837890625,3384.861083984375,3443.282958984375,1995.140380859375,9795.7470703125,5978.91748046875,1936.732177734375,3227.565673828125,4122.54296875
2023-01-17,3944.232177734375,7295.1904296875,3414.815673828125,3609.893310546875,2003.8529052734375,9748.65234375,6090.4638671875,1946.1337890625,3311.398681640625,4113.900390625
2023-01-18,4015.299072265625,7273.28271484375,3444.770263671875,3535.843994140625,2047.4151611328125,9866.3896484375,6202.01123046875,1964.9368896484375,3294.6318359375,4148.47119140625
2023-01-19,4157.43408203125,7295.1904296875,3452.259033203125,3609.893310546875,2099.689453125,9889.9375,6135.0830078125,1974.338623046875,3261.0986328125,4148.47119140625
2023-01-20,4192.96728515625,7273.28271484375,3482.213134765625,3693.1982421875,2056.12744140625,9889.9375,6135.0830078125,1936.732177734375,3244.33203125,4157.1142578125
2023-01-24,4210.73388671875,7207.56005859375,3459.74755859375,3665.430419921875,2056.12744140625,9795.7470703125,6179.70166015625,1936.732177734375,3227.565673828125,4174.3994140625
2023-01-25,4228.50048828125,7185.65283203125,3414.815673828125,3591.380615234375,2029.990234375,9819.294921875,6068.1552734375,1927.33056640625,3219.182373046875,4191.6845703125
2023-01-26,4192.96728515625,7426.63525390625,3437.281494140625,3637.6611328125,2003.8529052734375,9489.6298828125,5978.91748046875,1917.928955078125,3328.164794921875,4148.47119140625
2023-01-27,4175.20068359375,7623.80322265625,3474.724609375,3711.710693359375,1995.140380859375,9418.9873046875,5978.91748046875,1927.33056640625,3319.78173828125,4105.25830078125
2023-01-30,4175.20068359375,7623.80322265625,3452.259033203125,3683.942138671875,1951.57861328125,9513.177734375,6068.1552734375,2021.3466796875,3319.78173828125,4113.900390625
2023-01-31,4264.0341796875,7426.63525390625,3429.79296875,3683.942138671875,2003.8529052734375,9513.177734375,6001.2265625,1936.732177734375,3227.565673828125,4027.47412109375
2023-02-01,4264.0341796875,7448.54248046875,3504.679443359375,3591.380615234375,1986.4281005859375,9772.2001953125,5934.29833984375,1955.535400390625,3244.33203125,4001.54638671875
2023-02-02,4210.73388671875,7404.72705078125,3444.770263671875,3600.63671875,1942.8660888671875,9654.462890625,5889.6796875,2068.354736328125,3261.0986328125,4087.973388671875
2023-02-03,4175.20068359375,7623.80322265625,3557.099609375,3674.68603515625,1951.57861328125,9866.3896484375,5978.91748046875,2049.551513671875,3252.71533203125,4053.40185546875
2023-02-06,4157.43408203125,7645.71044921875,3549.611328125,3656.173828125,2003.8529052734375,9678.009765625,5956.60791015625,2040.14990234375,3252.71533203125,4087.973388671875
2023-02-07,4175.20068359375,7755.24755859375,3557.099609375,3767.24755859375,2012.5654296875,9678.009765625,5956.60791015625,2077.75634765625,3185.649169921875,4200.3271484375
2023-02-08,4121.89990234375,7733.3388671875,3587.054443359375,3776.5029296875,1986.4281005859375,9725.1044921875,6068.1552734375,2115.362548828125,3219.182373046875,4342.9306640625
2023-02-09,4033.066162109375,7799.0615234375,3602.031005859375,3795.015869140625,1951.57861328125,9701.5576171875,6045.845703125,2115.362548828125,3160.499267578125,4252.18310546875
2023-02-10,4050.833251953125,7733.3388671875,3639.474853515625,3813.528076171875,1960.291015625,9701.5576171875,6157.39306640625,2218.780517578125,3185.649169921875,3958.33349609375
2023-02-13,4068.599853515625,7777.154296875,3594.54296875,3832.0400390625,2003.8529052734375,9678.009765625,6001.2265625,2096.559814453125,3177.265625,3906.47705078125
2023-02-14,4068.599853515625,7842.876953125,3646.962890625,3841.29638671875,1977.7158203125,9701.5576171875,6023.5361328125,2190.57568359375,3185.649169921875,3941.047607421875
2023-02-15,4033.066162109375,7777.154296875,3646.962890625,3785.759765625,1969.0035400390625,9701.5576171875,5956.60791015625,2171.7724609375,3177.265625,3932.4052734375
2023-02-16,4050.833251953125,7623.80322265625,3646.962890625,3767.24755859375,1986.4281005859375,9607.3671875,5889.6796875,2152.96923828125,3160.499267578125,3906.47705078125
2023-02-17,4033.066162109375,7645.71044921875,3654.451904296875,3813.528076171875,1960.291015625,9748.65234375,5889.6796875,2115.362548828125,3152.115966796875,3897.834228515625
2023-02-20,3979.765380859375,7667.6171875,3654.451904296875,3804.271728515625,2038.7027587890625,9748.65234375,5911.9892578125,2162.370849609375,3202.41552734375,3923.762451171875
2023-02-21,3961.999267578125,7623.80322265625,3609.520263671875,3776.5029296875,2047.4151611328125,9701.5576171875,5822.75146484375,2152.96923828125,3219.182373046875,3889.19189453125
2023-02-22,3997.531982421875,7601.89453125,3564.588134765625,3702.454345703125,1986.4281005859375,9630.9140625,5889.6796875,2030.7481689453125,3235.948974609375,3871.90625
2023-02-23,4015.299072265625,7645.71044921875,3594.54296875,3730.22265625,1977.7158203125,9630.9140625,5867.3701171875,2049.551513671875,3328.164794921875,3802.76513671875
2023-02-24,4086.366455078125,7601.89453125,3564.588134765625,3748.7353515625,1986.4281005859375,9583.8203125,5867.3701171875,2134.166015625,3386.84814453125,3759.55224609375
2023-02-27,4121.89990234375,7689.52490234375,3602.031005859375,3757.991455078125,1890.591796875,9466.0830078125,5889.6796875,2040.14990234375,3319.78173828125,3716.3388671875
2023-02-28,4335.1015625,7667.6171875,3497.190673828125,3702.454345703125,1820.892578125,9536.724609375,5778.1328125,1983.740234375,3252.71533203125,3612.627197265625
2023-03-01,4370.63525390625,7536.17236328125,3534.6337890625,3739.47900390625,1794.7552490234375,9324.7978515625,5599.65771484375,1983.740234375,3294.6318359375,3586.69921875
2023-03-02,4370.63525390625,7558.08056640625,3579.565673828125,3785.759765625,1812.18017578125,9277.703125,5577.34814453125,1974.338623046875,3252.71533203125,3586.69921875
2023-03-03,4299.56787109375,7426.63525390625,3564.588134765625,3720.966552734375,1820.892578125,9159.9658203125,5599.65771484375,1936.732177734375,3269.48193359375,3508.915283203125
2023-03-06,4317.3349609375,7360.91259765625,3587.054443359375,3748.7353515625,1794.7552490234375,9183.5126953125,5577.34814453125,1983.740234375,3252.71533203125,3603.984375
2023-03-07,4228.50048828125,7382.8203125,3624.497314453125,3767.24755859375,1812.18017578125,9395.4404296875,5577.34814453125,1955.535400390625,3252.71533203125,3526.20068359375
2023-03-08,4210.73388671875,7514.26513671875,3624.497314453125,3804.271728515625,1794.7552490234375,9230.607421875,5488.11083984375,1974.338623046875,3303.01513671875,3543.48583984375
2023-03-09,4281.80126953125,7514.26513671875,3602.031005859375,3869.065185546875,1803.4676513671875,9230.607421875,5488.11083984375,1955.535400390625,3328.164794921875,3543.48583984375
2023-03-10,4246.267578125,7404.72705078125,3609.520263671875,3841.29638671875,1803.4676513671875,9183.5126953125,5465.8017578125,1936.732177734375,3361.6982421875,3552.128662109375
2023-03-13,4210.73388671875,7492.35791015625,3617.008544921875,3832.0400390625,1803.4676513671875,9089.3232421875,5465.8017578125,1983.740234375,3411.997802734375,3595.341796875
2023-03-14,4104.1328125,7295.1904296875,3527.145263671875,3674.68603515625,1759.9056396484375,9089.3232421875,5510.419921875,1964.9368896484375,3370.08154296875,3638.554931640625
2023-03-15,4104.1328125,7295.1904296875,3519.656494140625,3720.966552734375,1655.3568115234375,8783.2060546875,5443.49169921875,1946.1337890625,3361.6982421875,3543.48583984375
2023-03-16,4157.43408203125,7273.28271484375,3542.12255859375,3646.917724609375,1629.2197265625,8853.8486328125,5488.11083984375,2002.5435791015625,3395.2314453125,3517.55810546875
2023-03-17,4157.43408203125,7339.0048828125,3669.42919921875,3739.47900390625,1698.9189453125,8995.1328125,5465.8017578125,2087.157958984375,3395.2314453125,3595.341796875
2023-03-20,4175.20068359375,7360.91259765625,3654.451904296875,3702.454345703125,1655.3568115234375,9065.775390625,5532.7294921875,2040.14990234375,3344.931396484375,3595.341796875
2023-03-21,4175.20068359375,7448.54248046875,3669.42919921875,3887.5771484375,1786.0428466796875,9136.41796875,5465.8017578125,2077.75634765625,3453.91455078125,3629.912353515625
2023-03-24,4228.50048828125,7733.3388671875,3748.98388671875,4035.675048828125,1742.48095703125,9395.4404296875,5644.2763671875,2002.5435791015625,3411.997802734375,3690.410888671875
2023-03-27,4175.20068359375,7623.80322265625,3725.40576171875,3969.262451171875,1733.7684326171875,9395.4404296875,5688.8955078125,1974.338623046875,3395.2314453125,3707.696533203125
2023-03-28,4157.43408203125,7601.89453125,3748.98388671875,3940.077392578125,1786.0428466796875,9513.177734375,5688.8955078125,2021.3466796875,3395.2314453125,3716.3388671875
2023-03-29,4228.50048828125,7865.57080078125,3780.421875,4027.63427734375,1777.33056640625,9395.4404296875,5666.5859375,2068.354736328125,3437.147705078125,3768.194580078125
2023-03-30,4192.96728515625,7887.91552734375,3733.26513671875,3978.991455078125,1759.9056396484375,9301.25,5711.2041015625,2040.14990234375,3428.764404296875,3681.768310546875
2023-03-31,4264.0341796875,7820.87890625,3717.54638671875,4017.9052734375,1725.0560302734375,9395.4404296875,5532.7294921875,1974.338623046875,3403.614501953125,3759.55224609375
2023-04-03,4264.0341796875,7865.57080078125,3772.562744140625,4095.734619140625,1751.1932373046875,9395.4404296875,5510.419921875,1955.535400390625,3420.381103515625,3707.696533203125
2023-04-04,4281.80126953125,7843.22509765625,3788.28173828125,4047.091796875,1729.4122314453125,9607.3671875,5666.5859375,1974.338623046875,3403.614501953125,3707.696533203125
2023-04-05,4264.0341796875,7798.53466796875,3796.14111328125,4066.549072265625,1729.4122314453125,9536.724609375,5599.65771484375,1964.9368896484375,3479.064208984375,3673.125244140625
2023-04-06,4210.73388671875,7820.87890625,3804.00048828125,4027.63427734375,1707.63134765625,9489.6298828125,5577.34814453125,1927.33056640625,3562.89697265625,3673.125244140625
