Volatility,Return,Sharpe
21.398603051210895,6.6587829138510415,0.03078625797555334
21.10854361353084,7.136485405919821,0.053840067165567954
20.46964247836697,7.940122099559349,0.094780458506285
21.309704184334123,8.408554778320537,0.11302619489627602
20.540467358054865,7.87472275279753,0.09126972235431466
21.63709006127767,8.758430628897017,0.12748621099625498
21.715619367903678,4.484022964279028,-0.06981044427227487
20.886234550140394,9.035180089066605,0.14531964015726345
20.048725004731295,6.487993936524725,0.024340397527003003
21.393784076368053,8.790409158172,0.13043083674263753
21.609747420966638,8.902388571623593,0.13430923162052233
20.93351599407581,7.304217476730349,0.062302839002269975
20.17849416175809,5.824230003810859,-0.008710758829677995
21.456208675179592,5.411159774863856,-0.027443815170259317
21.4668558824651,8.034953932053925,0.09479515506116329
21.240165754458875,7.00322789675701,0.047232583227200364
20.895213643529793,5.842064638154504,-0.007558446854856671
21.275557060058855,8.543415267870945,0.11954635362501334
21.103946043608204,7.792502722922466,0.08493685110919649
20.699530945097543,6.346413925198628,0.01673535144914348
23.291916269698753,10.355338931385363,0.1869892919480984
20.886318207412458,6.260596264120792,0.012476888532144834
20.107062175352596,6.310546086905131,0.015444627573977503
20.83560643989016,8.279748716098242,0.10941600008980874
20.27902280724265,5.7395168625347255,-0.012844955101694673
20.4969822751567,7.156939536410258,0.05644438390389411
20.04339898329222,7.690170198412778,0.08432552781200787
20.661260277691323,7.260017318959129,0.06098453347105905
21.180674305918462,6.7459677325260685,0.035219262699187306
21.249729488444128,7.350462598298757,0.06355199011042263
20.526976674164636,7.551128350167034,0.07556535844459224
21.615750651867817,8.95112916084497,0.13652679513075172
20.461151658101826,7.778202007108772,0.08690625223945651
20.220610177829194,6.902087606299123,0.04461228411832071
20.236134490746615,6.125181156899474,0.006186021196721943
20.390197813571213,5.872770906500755,-0.006239718450135067
20.874643512537634,8.509373720991595,0.12021157245077868
21.20589993879728,7.268203930590634,0.059804296646255
21.037083276840406,6.93099417840696,0.044254907686365724
20.19770033989255,6.493948079675785,0.024455659375250082
20.935794867292532,8.555787238009295,0.1220773920555621
21.06487343226951,7.143493030524259,0.054284353248120136
20.29637745183873,7.4605645630210145,0.0719618348883582
20.517397155489892,6.547333094244352,0.026676536506868815
20.06803756599714,7.342526694428093,0.06689875330425146
22.069413850024567,9.280767837510774,0.14865677266309102
21.57866397129336,6.235898934249551,0.010932045402040368
20.397282022680617,6.870828842758536,0.04269337658763674
20.621762850066304,6.4010337000594,0.019447110461660193
20.72072043956847,5.295221696780534,-0.03401321422558331
20.645578153797786,7.308397061003931,0.06337420300158798
22.093449670814973,8.978082170646802,0.1347948018539084
21.90715166960286,7.371159477521699,0.06258958253455851
20.576102230679417,8.498332417619995,0.12141912931861933
20.99011825302273,7.128566518310446,0.053766563137295546
21.430459647263213,8.082213666951132,0.0971614095648687
20.159162262474503,6.158158614617262,0.007845495391029649
20.500991246342988,7.746009982211581,0.08516710051876338
21.70805174130943,9.49886868365363,0.1611783832722051
21.041916529328322,8.899467778031617,0.13779485219373086
20.647353873889234,3.3533613738939385,-0.128182945004542
20.815555328755714,5.707827503199973,-0.014036257605695669
21.27949960375225,7.447062361240893,0.0680026498830701
20.569063401886424,7.537194112859435,0.07473330617078351
20.10328763947757,4.678246280785151,-0.06574813746480311
21.561109761368748,7.608330972865914,0.07459407195020991
21.260420796806983,7.737857479517474,0.0817414432257369
20.2168385602826,5.298988136637577,-0.03467465307556097
20.99416290076584,8.98354281223005,0.14211296855857083
20.42300912133429,5.2193286157462495,-0.03822509110267426
20.79340645286849,3.4900535733176064,-0.12070876565470788
20.2017341721533,5.478699286391879,-0.02580475067960739
20.95765901755615,8.160393370966638,0.10308371603702896
20.270107287966212,6.583935558575258,0.02880771918370284
20.39838716442214,6.048835467081435,0.002394084722865359
20.076005909023642,5.196239754927086,-0.04003586414126554
20.895167651521085,4.716731892032485,-0.06141458778264922
21.071577628549218,6.783313773595796,0.03717395001950444
20.15205195575784,4.609515036463504,-0.06899967142746503
20.321484401392965,4.749826319705491,-0.061519801191728576
20.52794067633976,7.617885994475667,0.07881384791512099
20.90427654712411,8.895731865178458,0.13852341929416526
20.44659266887623,6.710241460796331,0.03473642148099614
20.117795068733102,5.3924411051833,-0.030200073752662995
21.391295773748215,6.378696118489723,0.01770328092767833
22.046359828648807,9.700992193094404,0.1678731646339655
20.972938931648905,6.037633840662973,0.0017943999544184953
21.464505543248002,7.091174748552019,0.05083623968665169
20.90941130917478,7.741176520940699,0.08327238367426887
21.634887382407882,8.995172149408482,0.1384417721464067
20.455001871652104,6.094074038503292,0.004599072593274435
20.985091458395857,8.03351920266152,0.09690304217606523
22.07540412793282,9.413586822809012,0.15463303878952214
22.06596901445832,6.500562720719872,0.022684828406669424
21.801423307029374,7.379100155410509,0.06325734499021675
21.174147102199033,7.306155294376991,0.06168632380197931
20.06756952779414,6.230128617092413,0.011467687543012074
20.819508311849955,6.566038593725963,0.027187894413615337
20.33236466095865,5.068195076759949,-0.04582865489468933
20.666259622474595,8.08474918860796,0.100876947579851
20.921675832593568,7.264684792033085,0.06044854160596696
20.600345548909317,7.753444991104029,0.08511726111297511
21.192226445405957,7.322307940325204,0.06239589519919714
20.36663420831083,4.366486543313119,-0.0802053711958114
21.382031928454907,9.824260277899239,0.17885392233513445
21.26338941649241,8.233991658070794,0.1050628201512434
20.784134894937996,8.170371150122113,0.10442441607953143
22.056405941376234,4.295708904522555,-0.07726966487682914
21.532737498973866,9.348189432439852,0.15549297587449848
21.44753979296037,8.599188818239984,0.12118820355764559
21.914762917992917,9.476781320844909,0.1586501909172072
21.15442400354063,8.294943007782022,0.10848525147259579
21.46220799851783,9.134829936211872,0.14606278796796499
20.55972373844879,6.796645396186878,0.03874786482160114
20.269060280729896,5.830581028197733,-0.008358501551418082
20.79955909994407,8.719632907003003,0.1307543536829257
20.771860810831907,7.105084310346974,0.053201026157979316
20.24898329682036,7.213740019856034,0.05994078823930998
